,0
374,16.0382022857666
375,15.57445240020752
376,15.968555450439453
377,15.80556869506836
378,15.039029121398926
379,14.42422103881836
380,14.24312973022461
381,14.263162612915039
382,14.68388557434082
383,14.468355178833008
384,4.227921009063721
385,4.186004161834717
386,13.157669067382812
387,15.107855796813965
388,15.731449127197266
389,16.79033660888672
390,15.70638370513916
391,14.872612953186035
392,15.009135246276855
393,16.438594818115234
394,16.044614791870117
395,16.91478157043457
396,17.207117080688477
397,15.456275939941406
398,13.900764465332031
399,16.634132385253906
400,16.919261932373047
401,16.8961181640625
402,16.707735061645508
403,16.841705322265625
404,13.929072380065918
405,15.268945693969727
406,15.890682220458984
407,16.033761978149414
408,15.72221565246582
409,15.828103065490723
410,15.869587898254395
411,16.492517471313477
412,16.634057998657227
413,15.140105247497559
414,14.68265438079834
415,14.83099365234375
416,14.203744888305664
417,14.127985000610352
418,13.774320602416992
419,8.582133293151855
420,11.219765663146973
421,13.351056098937988
422,15.633586883544922
423,15.300098419189453
424,17.133140563964844
425,16.01548957824707
426,15.420293807983398
427,16.087032318115234
428,15.665538787841797
429,15.527161598205566
430,15.515496253967285
431,16.230119705200195
432,17.02924919128418
433,17.194438934326172
434,17.108354568481445
435,16.73597526550293
436,14.476794242858887
437,14.946539878845215
438,14.139447212219238
439,14.203697204589844
440,16.274446487426758
441,16.161466598510742
442,16.768672943115234
443,16.299274444580078
444,16.104076385498047
445,15.8033447265625
446,15.54985523223877
447,15.906168937683105
448,15.773970603942871
449,16.07714080810547
450,15.444927215576172
451,14.80161190032959
452,15.055906295776367
453,15.050751686096191
454,14.524255752563477
455,14.604854583740234
456,14.647872924804688
457,14.986388206481934
458,14.856582641601562
459,15.9248628616333
460,17.633771896362305
461,16.1097412109375
462,16.78158950805664
463,16.370874404907227
464,17.20341682434082
465,16.845813751220703
466,16.40256118774414
467,15.099684715270996
468,15.174860000610352
469,15.015889167785645
470,14.146223068237305
471,12.836065292358398
472,11.284823417663574
473,10.321789741516113
474,12.860207557678223
475,15.718297958374023
476,16.40270233154297
477,16.499792098999023
478,16.582090377807617
479,16.46994400024414
480,16.077367782592773
481,15.594706535339355
482,15.783801078796387
483,15.708069801330566
484,15.57934284210205
485,15.644962310791016
486,15.609203338623047
487,16.123180389404297
488,15.940403938293457
489,15.216423034667969
490,13.91904067993164
491,14.474580764770508
492,15.332027435302734
493,15.15610122680664
494,15.739372253417969
495,16.273048400878906
496,17.038095474243164
497,17.17466926574707
498,16.44133186340332
499,17.059152603149414
500,16.906076431274414
501,17.00257110595703
502,15.906641006469727
503,15.552627563476562
504,13.062493324279785
505,13.907465934753418
506,9.404943466186523
507,8.184661865234375
508,7.883896827697754
509,11.649378776550293
510,14.63205337524414
511,16.4005069732666
512,16.486595153808594
513,16.31093406677246
514,16.35072898864746
515,16.75115394592285
516,16.150930404663086
517,15.61374568939209
518,15.964476585388184
519,15.496598243713379
520,16.1165828704834
521,16.06731414794922
522,16.485382080078125
523,15.845986366271973
524,15.7455415725708
525,13.494287490844727
526,14.075437545776367
527,16.54193878173828
528,15.987907409667969
529,16.841747283935547
530,16.644556045532227
531,16.812959671020508
532,16.803131103515625
533,16.14535903930664
534,17.69339370727539
535,17.356473922729492
536,17.10593032836914
537,16.81711769104004
538,16.94049072265625
539,14.818387985229492
540,12.547204971313477
541,7.350194931030273
542,5.512182235717773
543,6.049356937408447
544,11.528650283813477
545,14.171285629272461
546,16.56100845336914
547,16.508119583129883
548,16.975582122802734
549,16.788022994995117
550,16.625471115112305
551,16.271345138549805
552,16.545623779296875
553,16.69269371032715
554,16.400514602661133
555,16.485139846801758
556,15.836203575134277
557,16.521934509277344
558,16.16291046142578
559,15.548827171325684
560,11.775330543518066
561,14.158390045166016
562,15.1787691116333
563,15.083849906921387
564,16.49227523803711
565,16.654909133911133
566,17.04534339904785
567,17.201642990112305
568,16.86327362060547
569,16.750972747802734
570,16.696455001831055
571,17.04261016845703
572,16.65345001220703
573,16.363351821899414
574,15.46799087524414
575,11.885306358337402
576,13.396284103393555
577,9.06854248046875
578,11.775803565979004
579,11.937509536743164
580,13.922991752624512
581,14.373215675354004
582,14.876953125
583,16.4562931060791
584,16.609426498413086
585,16.91598129272461
586,16.606693267822266
587,16.59244155883789
588,16.586833953857422
589,16.559871673583984
590,17.136180877685547
591,16.377504348754883
592,17.05965805053711
593,16.943897247314453
594,16.09752655029297
595,10.321767807006836
596,12.711457252502441
597,14.700119018554688
598,15.030523300170898
599,15.942492485046387
600,16.046329498291016
601,16.941120147705078
602,16.918045043945312
603,16.783950805664062
604,16.67930030822754
605,16.584861755371094
606,15.926909446716309
607,15.906956672668457
608,16.205957412719727
609,15.125988006591797
610,14.399245262145996
611,13.37545394897461
612,11.722816467285156
613,13.290191650390625
614,13.910390853881836
615,15.377448081970215
616,14.163915634155273
617,14.631460189819336
618,15.400447845458984
619,15.245850563049316
620,16.706960678100586
621,16.682525634765625
622,17.022756576538086
623,16.840593338012695
624,16.544652938842773
625,16.76955223083496
626,17.544889450073242
627,17.692180633544922
628,17.051799774169922
629,18.181703567504883
630,4.574308395385742
631,14.829327583312988
632,14.869830131530762
633,14.10452651977539
634,13.834148406982422
635,14.97671127319336
636,15.674642562866211
637,16.051366806030273
638,16.26329231262207
639,15.575178146362305
640,15.890887260437012
641,15.669427871704102
642,15.235745429992676
643,15.532022476196289
644,13.998651504516602
645,11.973869323730469
646,13.195863723754883
647,15.746005058288574
648,16.41652488708496
649,16.73480987548828
650,16.876401901245117
651,16.704551696777344
652,16.164016723632812
653,15.31330680847168
654,15.001416206359863
655,14.113706588745117
656,14.734954833984375
657,15.63505744934082
658,16.622758865356445
659,16.77757453918457
660,17.046838760375977
661,16.99701499938965
662,16.13391876220703
663,14.446399688720703
664,9.95182991027832
665,0.5117616653442383
666,9.766364097595215
667,14.32665729522705
668,15.211137771606445
669,14.573556900024414
670,14.808820724487305
671,14.272026062011719
672,14.541326522827148
673,15.66036605834961
674,15.695409774780273
675,15.696817398071289
676,14.741829872131348
677,15.336267471313477
678,13.954255104064941
679,11.936619758605957
680,12.135096549987793
681,13.890642166137695
682,14.921939849853516
683,15.469852447509766
684,17.503219604492188
685,17.334718704223633
686,17.006423950195312
687,16.933992385864258
688,17.142868041992188
689,16.70566749572754
690,15.653226852416992
691,16.097763061523438
692,14.719541549682617
693,14.495137214660645
694,14.484466552734375
695,14.350920677185059
696,15.807769775390625
697,15.748751640319824
698,15.592796325683594
699,1.022814154624939
700,0.010894501581788063
701,3.6365411281585693
702,13.559073448181152
703,15.11364459991455
704,14.638053894042969
705,15.314851760864258
706,15.859728813171387
707,15.292886734008789
708,14.688787460327148
709,15.213497161865234
710,14.780271530151367
711,14.548415184020996
712,14.79869270324707
713,14.194554328918457
714,10.953293800354004
715,11.726675033569336
716,14.210375785827637
717,14.733198165893555
718,15.044111251831055
719,16.120180130004883
720,16.789798736572266
721,17.103395462036133
722,17.246910095214844
723,16.608251571655273
724,16.77645492553711
725,16.852920532226562
726,16.711124420166016
727,16.002532958984375
728,15.333978652954102
729,14.084095001220703
730,13.584799766540527
731,13.822410583496094
732,13.87978458404541
733,14.46990966796875
734,0.11397991329431534
735,0.0
736,0.0168483704328537
737,11.8971586227417
738,14.118941307067871
739,14.834985733032227
740,14.361696243286133
741,15.995594024658203
742,15.882755279541016
743,15.522525787353516
744,14.304759979248047
745,14.291193962097168
746,13.674055099487305
747,12.886063575744629
748,11.078618049621582
749,12.805730819702148
750,12.673294067382812
751,14.467209815979004
752,14.922891616821289
753,14.96663761138916
754,15.875377655029297
755,16.202688217163086
756,15.93454360961914
757,15.919370651245117
758,16.534706115722656
759,16.198646545410156
760,17.033361434936523
761,16.190231323242188
762,16.551036834716797
763,17.441505432128906
764,15.27466869354248
765,15.335540771484375
766,14.16474437713623
767,11.355578422546387
768,2.851609230041504
769,0.0
770,0.0
771,0.0
772,2.0122170448303223
773,15.20761775970459
774,14.534297943115234
775,16.30377960205078
776,14.549551010131836
777,13.756990432739258
778,13.337461471557617
779,14.575241088867188
780,15.465073585510254
781,14.088763236999512
782,12.70262622833252
783,11.797574996948242
784,12.406795501708984
785,13.734498977661133
786,13.779221534729004
787,15.39133358001709
788,15.482179641723633
789,15.62024974822998
790,15.628108024597168
791,15.785771369934082
792,15.921296119689941
793,15.803434371948242
794,15.612470626831055
795,15.616530418395996
796,17.20325469970703
797,17.36281394958496
798,14.716287612915039
799,16.148893356323242
800,15.451061248779297
801,15.073098182678223
802,2.3872225284576416
803,0.0017152740620076656
804,0.0
805,0.0
806,0.0
807,0.0
808,6.4441046714782715
809,13.380245208740234
810,14.666230201721191
811,13.186467170715332
812,13.314179420471191
813,13.184035301208496
814,14.791924476623535
815,14.838886260986328
816,12.06505298614502
817,12.785652160644531
818,14.110432624816895
819,15.651965141296387
820,15.175487518310547
821,14.085772514343262
822,14.791149139404297
823,15.600419998168945
824,16.350801467895508
825,17.261533737182617
826,17.180042266845703
827,16.09136390686035
828,15.553343772888184
829,15.627113342285156
830,16.26068115234375
831,14.637763977050781
832,14.6519775390625
833,18.11920928955078
834,14.803069114685059
835,13.683131217956543
836,6.697655200958252
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.5835760831832886
844,5.912843704223633
845,13.789668083190918
846,14.10508918762207
847,14.106253623962402
848,13.385457992553711
849,15.049325942993164
850,14.367375373840332
851,11.820500373840332
852,12.532408714294434
853,14.563307762145996
854,15.153995513916016
855,14.629812240600586
856,15.439812660217285
857,14.987049102783203
858,14.153300285339355
859,14.968611717224121
860,16.532197952270508
861,16.773164749145508
862,16.641395568847656
863,16.27874755859375
864,15.552221298217773
865,15.683385848999023
866,14.789423942565918
867,15.169112205505371
868,16.828392028808594
869,14.62984848022461
870,14.58820915222168
871,0.8705428242683411
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,2.406085252761841
881,10.331045150756836
882,11.764690399169922
883,13.705904006958008
884,14.605274200439453
885,14.129037857055664
886,13.106754302978516
887,14.21951961517334
888,14.644184112548828
889,13.868648529052734
890,15.01761245727539
891,15.473044395446777
892,16.15304183959961
893,16.14527702331543
894,16.206798553466797
895,15.007637023925781
896,14.242571830749512
897,15.264522552490234
898,15.500920295715332
899,15.797147750854492
900,16.241050720214844
901,15.453189849853516
902,15.205815315246582
903,16.046842575073242
904,6.773416519165039
905,0.6086131930351257
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.28034254908561707
917,2.292025566101074
918,12.698692321777344
919,12.93599796295166
920,11.999419212341309
921,12.029449462890625
922,13.918357849121094
923,13.852540969848633
924,14.304204940795898
925,13.66401195526123
926,15.056181907653809
927,15.70531940460205
928,16.125572204589844
929,15.579561233520508
930,15.533577919006348
931,15.875385284423828
932,15.914651870727539
933,14.813152313232422
934,14.366754531860352
935,14.886089324951172
936,15.126123428344727
937,14.496697425842285
938,3.6561310291290283
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.058316804468631744
953,7.489987373352051
954,13.495307922363281
955,13.18642807006836
956,11.688417434692383
957,13.155774116516113
958,14.148442268371582
959,14.160388946533203
960,13.451484680175781
961,14.706876754760742
962,15.171372413635254
963,15.441506385803223
964,15.92361831665039
965,16.06158447265625
966,15.639084815979004
967,16.080291748046875
968,16.43970489501953
969,16.015871047973633
970,13.745747566223145
971,8.937158584594727
972,4.863259315490723
973,0.009870020672678947
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.14334392547607422
990,1.4806333780288696
991,9.596545219421387
992,9.844307899475098
993,9.940186500549316
994,11.002129554748535
995,11.493250846862793
996,13.237979888916016
997,14.946964263916016
998,15.459912300109863
999,15.802483558654785
1000,15.014357566833496
1001,15.307796478271484
1002,14.825528144836426
1003,12.9848051071167
1004,10.904705047607422
1005,0.6643533706665039
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.003300387179479003
1028,0.06954542547464371
1029,0.8427702188491821
1030,1.7727539539337158
1031,5.134860038757324
1032,7.79109525680542
1033,6.19523286819458
1034,4.673692226409912
1035,1.6880391836166382
1036,0.7453467845916748
1037,0.008128837682306767
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
